,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
218,1893256373741256887,Sat Feb 22 22:53:18 +0000 2025,0,@LahrianSyahilla Mantep poll pertamina dukung umkm,1893433916243222651,,LahrianSyahilla,in,,0,0,0,https://x.com/undefined/status/1893433916243222651,1460724973803171841,
219,1893256216626725296,Sat Feb 22 22:52:38 +0000 2025,0,@InfoJktCom Stok aman ibuk ibuk senang makasih pertamina,1893433749095805376,,InfoJktCom,in,,0,0,0,https://x.com/undefined/status/1893433749095805376,1425977561943662594,
220,1893365629995889033,Sat Feb 22 22:49:14 +0000 2025,11,@madhannii @BudiBukanIntel Jadi inget apa yang pemerintah perbuat ke SPBU swasta gegara warga ga mau ke pertamina karena pejabatnya bilang subsidi BBM membebani negara,1893432891373175158,,madhannii,in,,0,0,0,https://x.com/undefined/status/1893432891373175158,350087978,
221,1893428584045240485,Sat Feb 22 22:32:07 +0000 2025,2,Badak sahabat pertamina https://t.co/9OUKPTJN8j,1893428584045240485,https://pbs.twimg.com/amplify_video_thumb/1893428473039069184/img/lR8dfQltcHAG3P5b.jpg,,in,,0,0,0,https://x.com/undefined/status/1893428584045240485,1390205707991928834,
222,1893423642765136247,Sat Feb 22 22:12:29 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Melalui program ini Pertamina memberikan berbagai dukungan seperti pelatihan bisnis pendampingan akses permodalan serta peluang pemasaran. https://t.co/GwxQVUVIVo,1893423642765136247,,,in,,0,0,0,https://x.com/undefined/status/1893423642765136247,1305143452384948224,
223,1893423606212010114,Sat Feb 22 22:12:20 +0000 2025,0,Lewat PFpreneur Pertamina bantu ribuan UMKM untuk terus berkembang dan berkarya memberi mereka akses ke berbagai pelatihan dan peluang bisnis yang mendukung pertumbuhan usaha mereka. https://t.co/jW9dXDI8rV,1893423606212010114,,,in,,0,0,0,https://x.com/undefined/status/1893423606212010114,1305143452384948224,
224,1893423569838776327,Sat Feb 22 22:12:11 +0000 2025,0,Lewat program PFpreneur Pertamina secara aktif mendorong ribuan Usaha Mikro Kecil dan Menengah (UMKM) untuk terus berkarya meningkatkan daya saing serta berkontribusi dalam pertumbuhan ekonomi nasional. https://t.co/5FBwp2HAb9,1893423569838776327,,,in,,0,0,0,https://x.com/undefined/status/1893423569838776327,1305143452384948224,
225,1893423512586457470,Sat Feb 22 22:11:58 +0000 2025,0,Wow Luar Biasa Loh Ini Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya MasyaAllah Banget Makasih Pertamina Sudah Banyak Kasih Ruang Untuk UMKM https://t.co/m6DXE6Mwj5,1893423512586457470,,,in,,0,0,0,https://x.com/undefined/status/1893423512586457470,1566138534,
226,1893423477287460987,Sat Feb 22 22:11:49 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Semoga kedepannya bisa memotivasi yang lain untuk bisa lebih maju lagi https://t.co/fRVltAoLo5,1893423477287460987,,,in,,0,0,0,https://x.com/undefined/status/1893423477287460987,1566138534,
227,1893423441300308203,Sat Feb 22 22:11:41 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya. Wow komitmennya buat dukung UMKM luar biasa semoga kedepan semua UMKM makin sukses dan naik kelas️ https://t.co/SSoLLD2XS1,1893423441300308203,,,in,,0,0,0,https://x.com/undefined/status/1893423441300308203,1566138534,
